latitude,longitude,booking_time,pickup_time,status,app,test
43.6638413,-79.4357031,2013-04-27 19:07,2013-04-27 23:08,complete,false,false
43.660069,-79.396888,2013-04-27 21:07,2013-04-28 01:07,complete,true,false
43.6864452,-79.419048,2013-04-28 00:29,2013-04-28 04:30,complete,false,false
43.7617209,-79.4178289,2013-04-28 00:37,2013-04-28 04:39,complete,false,false
43.644828,-79.406104,2013-04-28 03:21,2013-04-28 07:20,complete,true,false
43.768383,-79.368432,2013-04-28 15:52,2013-04-28 19:52,complete,true,false
43.768979,-79.370598,2013-04-28 16:14,2013-04-28 20:14,complete,true,false
43.768044,-79.368305,2013-04-28 16:15,2013-04-28 20:15,complete,true,false
43.6766934,-79.3525117,2013-04-29 07:53,2013-04-29 11:55,complete,false,false
43.6542904,-79.3854518,2013-04-29 18:08,2013-04-29 22:15,complete,false,false
43.6875073,-79.3281689,2013-04-30 08:41,2013-04-30 12:42,complete,false,false
43.660318,-79.364304,2013-04-30 11:52,2013-04-30 15:51,complete,true,false
43.6856155,-79.3944558,2013-04-30 12:47,2013-04-30 17:00,complete,false,false
43.64909,-79.386832,2013-05-01 00:50,2013-05-01 04:50,complete,true,false
43.7584761,-79.4133081,2013-05-01 13:02,2013-05-02 21:00,finding,false,false
43.7784959,-79.3342912,2013-05-01 13:19,2013-05-01 17:30,complete,false,false
43.7195122,-79.4080462,2013-05-02 05:24,2013-05-02 10:00,complete,false,false
43.123123,-83.123123,2012-10-30 16:50,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 16:50,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 16:50,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:42,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:42,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:47,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:50,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:51,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-10-30 18:52,2012-09-28 21:53,complete,false,true
0,0,2012-10-30 18:53,2012-10-30 22:46,complete,false,true
0,0,2012-10-31 19:09,2012-10-31 23:09,complete,false,true
0,0,2012-10-31 19:12,2012-10-31 23:11,complete,false,true
0,0,2012-10-31 19:15,2012-10-31 23:15,complete,false,true
0,0,2012-10-31 19:18,2012-10-31 23:18,complete,false,true
0,0,2012-11-02 12:31,2012-11-02 16:32,complete,false,true
43.123123,-83.123123,2012-11-02 12:38,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:39,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:39,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:39,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:39,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:39,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:40,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 12:44,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:32,2012-09-28 21:53,complete,false,true
43.123123,-83.123123,2012-11-02 14:33,2012-09-28 21:53,complete,false,true
43.000123,-79.000123,2012-11-02 20:32,2012-11-02 21:42,complete,false,true
0,0,2012-11-05 02:57,2012-11-05 07:56,complete,false,true
0,0,2012-11-05 02:57,2012-11-05 07:57,complete,false,true
0,0,2012-11-05 09:34,2012-11-05 14:34,complete,false,true
0,0,2012-11-05 09:34,2012-11-05 14:34,complete,false,true
0,0,2012-11-05 09:35,2012-11-05 14:35,complete,false,true
0,0,2012-11-05 09:36,2012-11-05 14:36,complete,false,true
0,0,2012-11-05 09:42,2012-11-05 14:42,complete,false,true
0,0,2012-11-05 09:54,2012-11-05 14:55,complete,false,true
0,0,2012-11-05 10:00,2012-11-05 15:00,complete,false,false
0,0,2012-11-05 11:33,2012-11-05 16:34,complete,false,false
0,0,2012-11-05 15:40,2012-11-05 20:39,complete,false,true
0,0,2012-11-05 15:40,2012-11-05 20:39,complete,false,true
0,0,2012-11-05 15:42,2012-11-05 20:41,complete,false,true
0,0,2012-11-05 15:56,2012-11-05 20:39,complete,false,true
0,0,2012-11-05 15:56,2012-11-05 20:39,complete,false,true
0,0,2012-11-05 16:22,2012-11-05 21:22,complete,false,true
0,0,2012-11-05 17:07,2012-11-05 22:06,complete,false,true
0,0,2012-11-05 17:10,2012-11-05 22:10,complete,false,true
0,0,2012-11-05 17:11,2012-11-05 22:11,complete,false,true
0,0,2012-11-05 17:12,2012-11-05 22:12,complete,false,true
0,0,2012-11-05 17:18,2012-11-05 22:18,complete,false,true
0,0,2012-11-05 17:20,2012-11-05 22:20,complete,false,true
0,0,2012-11-05 17:21,2012-11-05 22:21,complete,false,true
0,0,2012-11-05 17:22,2012-11-05 22:22,complete,false,true
0,0,2012-11-05 17:29,2012-11-05 22:29,complete,false,true
0,0,2012-11-05 17:31,2012-11-05 22:30,complete,false,true
0,0,2012-11-05 17:42,2012-11-05 22:41,complete,false,true
0,0,2012-11-05 17:42,2012-11-05 22:42,complete,false,true
0,0,2012-11-05 17:44,2012-11-05 22:44,complete,false,true
0,0,2012-11-05 17:44,2012-11-05 22:44,complete,false,true
0,0,2012-11-05 19:03,2012-11-06 00:02,complete,false,true
0,0,2012-11-05 19:03,2012-11-06 00:03,complete,false,true
0,0,2012-11-05 19:12,2012-11-06 00:12,complete,false,true
0,0,2012-11-05 19:13,2012-11-06 00:13,complete,false,true
0,0,2012-11-05 19:13,2012-11-06 00:13,complete,false,true
0,0,2012-11-06 17:57,2012-11-06 22:58,complete,false,true
0,0,2012-11-06 18:00,2012-11-06 23:01,complete,false,true
0,0,2012-11-07 17:18,2012-11-07 22:19,complete,false,true
0,0,2012-11-07 17:19,2012-11-07 22:19,complete,false,true
0,0,2012-11-12 18:27,2012-11-12 23:28,complete,false,true
0,0,2012-11-13 00:59,2012-11-13 05:59,complete,false,true
0,0,2012-11-14 15:46,2012-11-14 20:45,complete,false,true
0,0,2012-11-22 18:11,2012-11-22 23:10,complete,false,true
0,0,2012-11-22 18:30,2012-11-22 23:29,complete,false,true
0,0,2012-11-22 21:50,2012-11-23 02:50,complete,false,true
43.655854,-79.384381,2013-05-02 16:24,2013-05-02 20:24,cancelled,true,false
43.7233731,-79.3880381,2013-05-02 19:24,2013-05-02 23:27,complete,false,false
43.64909,-79.386832,2013-05-03 00:43,2013-05-03 04:43,complete,true,false
43.6628388,-79.3342775,2013-05-03 09:42,2013-05-03 13:44,finding,false,false
43.661035,-79.364846,2013-05-03 18:22,2013-05-03 22:22,complete,true,false
43.6758776,-79.4154421,2013-05-04 09:30,2013-05-04 13:45,finding,false,false
43.676115,-79.336706,2013-05-04 18:53,2013-05-04 22:53,complete,true,false
43.7089278,-79.4086521,2013-05-04 19:11,2013-05-04 23:55,finding,false,false
43.759327,-79.384325,2013-05-04 19:01,2013-05-04 23:01,complete,true,false
43.6726246,-79.3191883,2013-05-04 21:39,2013-05-05 01:41,complete,false,false
43.740751,-79.405673,2013-05-04 21:54,2013-05-05 01:53,complete,true,false
43.773315,-79.422003,2013-05-04 23:11,2013-05-05 03:11,complete,true,false
44.37907,-79.731164,2013-05-05 01:00,2013-05-05 05:00,cancelled,true,false
43.647378,-79.3531,2013-05-05 01:00,2013-05-05 05:00,cancelled,true,false
43.6760085,-79.4625099,2013-05-05 02:03,2013-05-05 06:04,complete,false,false
43.6675153,-79.407407,2013-05-05 17:24,2013-06-04 08:00,cancelled,false,false
43.654414,-79.39504,2013-05-05 18:49,2013-05-05 22:49,complete,true,false
43.6462662,-79.4732655,2013-05-05 20:53,2013-05-06 00:54,complete,false,false
43.664073,-79.361092,2013-05-05 21:05,2013-05-06 01:06,complete,true,false
43.7898743,-79.2299724,2013-05-07 13:17,2013-05-07 18:00,finding,false,false
43.644328,-79.367493,2013-05-07 16:15,2013-05-07 20:14,complete,true,false
43.64317,-79.367002,2013-05-07 16:24,2013-05-07 20:24,cancelled,true,false
43.6462675,-79.3917085,2013-05-07 22:43,2013-06-08 14:00,finding,false,false
43.654607,-79.394758,2013-05-08 01:36,2013-05-08 05:36,cancelled,true,false
43.654635,-79.39472,2013-05-08 01:48,2013-05-08 05:48,cancelled,true,false
43.654414,-79.39504,2013-05-08 01:51,2013-05-08 05:50,cancelled,true,false
43.6532163,-79.3899176,2013-05-08 14:33,2013-05-08 19:30,finding,false,false
43.693073,-79.403429,2013-05-08 14:48,2013-05-08 19:15,finding,false,false
43.6762085,-79.3858305,2013-05-08 16:41,2013-05-08 20:43,complete,false,false
43.654579,-79.394787,2013-05-09 09:49,2013-05-09 13:49,complete,true,false
43.7222138,-79.396059,2013-05-09 15:15,2013-05-09 19:30,complete,false,false
43.6698368,-79.4025841,2013-05-09 23:50,2013-05-10 10:30,finding,false,false
43.662881,-79.334459,2013-05-10 07:43,2013-05-10 11:43,complete,true,false
43.6576575,-79.492434,2013-03-22 23:19,2013-03-23 10:45,cancelled,false,false
43.641426,-79.391611,2013-05-10 13:33,2013-05-10 17:33,cancelled,true,false
43.6654487,-79.4687692,2013-05-10 14:32,2013-05-10 18:35,complete,false,false
43.6795097,-79.3602555,2013-05-10 18:13,2013-05-10 22:15,finding,false,false
43.64814,-79.399377,2013-05-10 18:32,2013-05-10 22:32,cancelled,true,false
43.648091,-79.399274,2013-05-10 18:37,2013-05-10 22:37,cancelled,true,false
43.6795097,-79.3602555,2013-05-10 18:26,2013-05-10 22:27,complete,false,false
43.634491,-79.433745,2013-05-10 19:46,2013-05-10 23:48,cancelled,true,false
43.66883,-79.384821,2013-05-10 22:24,2013-05-11 02:24,complete,true,true
43.7089278,-79.4086521,2013-05-11 17:47,2013-05-11 22:10,finding,false,false
43.6860118,-79.4473585,2013-05-12 07:09,2013-05-12 11:10,complete,false,false
43.7239293,-79.3928972,2013-05-12 16:52,2013-05-12 21:05,complete,false,false
43.6462662,-79.4732655,2013-05-12 18:27,2013-05-12 22:29,complete,false,false
43.673458,-79.2853868,2013-05-12 21:58,2013-05-13 23:15,cancelled,false,false
43.673458,-79.2853868,2013-05-12 22:08,2013-05-13 11:15,finding,false,false
43.670142,-79.376245,2013-05-13 06:18,2013-05-13 10:18,cancelled,true,false
43.670471,-79.376285,2013-05-13 06:19,2013-05-13 10:19,finding,true,false
43.6493113,-79.3855754,2013-05-13 12:15,2013-05-15 16:00,finding,false,false
43.7154543,-79.3969359,2013-05-14 01:22,2013-05-14 05:24,complete,false,false
43.645806,-79.368477,2013-05-14 21:20,2013-05-15 10:00,finding,false,false
43.6679875,-79.40312,2013-05-15 11:06,2013-05-16 08:30,finding,false,false
43.6658366,-79.4605746,2013-05-16 04:44,2013-05-16 09:00,finding,false,false
43.664116,-79.33693,2013-05-16 19:14,2013-05-16 23:14,cancelled,true,false
43.684379,-79.328088,2013-05-16 20:21,2013-05-17 00:21,complete,true,false
43.7063984,-79.4015606,2013-05-16 21:03,2013-05-17 09:15,finding,false,false
43.6568103,-79.4276525,2013-05-16 21:26,2013-05-17 10:15,finding,false,false
43.6856708,-79.4326998,2013-05-17 13:32,2013-05-18 11:30,finding,false,false
43.676587,-79.392273,2013-05-17 16:10,2013-05-17 20:10,cancelled,true,false
43.654577,-79.394707,2013-05-17 23:25,2013-05-18 03:25,cancelled,true,false
43.6767643,-79.2855473,2013-05-18 00:16,2013-05-18 04:17,complete,false,false
0,0,2013-05-18 05:04,2013-05-18 09:07,cancelled,false,false
43.759327,-79.384325,2013-05-18 19:03,2013-05-18 23:03,complete,true,false
43.696254,-79.2917458,2013-05-18 21:47,2013-05-20 17:00,cancelled,false,false
43.670916,-79.393371,2013-05-18 22:58,2013-05-19 02:58,cancelled,true,false
43.662525,-79.340531,2013-05-18 23:26,2013-05-19 03:26,complete,true,false
43.6730101,-79.3904927,2013-05-19 00:46,2013-05-19 04:47,complete,false,false
43.8006021,-79.334744,2013-05-19 22:53,2013-05-20 03:00,cancelled,false,false
43.654515,-79.394749,2013-05-19 23:27,2013-05-20 03:27,complete,true,false
43.639422,-79.393982,2013-05-19 23:44,2013-05-20 03:44,cancelled,true,false
43.709625,-79.388208,2013-05-20 00:10,2013-05-20 04:10,complete,true,false
43.6515544,-79.3733789,2013-05-20 12:47,2013-05-21 16:50,cancelled,false,false
43.7054303,-79.3925428,2013-05-20 18:47,2013-05-21 10:30,finding,false,false
43.7059444,-79.3898408,2013-05-20 22:29,2013-05-21 10:50,finding,false,false
45.548011,-73.72828,2013-05-20 23:33,2013-05-21 03:33,cancelled,true,false
43.689406,-79.522168,2013-05-21 00:05,2013-05-21 04:05,cancelled,true,false
43.6915331,-79.320017,2013-04-03 08:15,2013-04-04 09:25,cancelled,false,false
0,0,2013-05-21 07:33,2013-05-21 11:45,cancelled,false,false
43.644331,-79.385982,2013-05-21 09:52,2013-05-21 13:52,complete,true,false
43.662964,-79.408184,2013-05-21 21:47,2013-05-22 01:46,cancelled,true,false
43.717686,-79.577767,2013-05-22 05:57,2013-05-22 09:57,cancelled,true,false
43.647411,-79.386367,2013-05-22 22:59,2013-05-23 02:59,cancelled,true,false
43.654621,-79.394802,2013-05-23 03:55,2013-05-23 07:55,cancelled,true,false
43.7275239,-79.3976937,2013-05-23 19:35,2013-05-23 23:37,finding,false,false
43.640163,-79.349433,2013-05-23 22:34,2013-05-24 02:35,complete,true,false
43.6722065,-79.4933366,2013-05-24 02:25,2013-05-24 06:25,finding,false,false
43.69486,-79.39708,2013-05-24 03:49,2013-05-24 07:48,complete,true,false
43.693791,-79.4386162,2013-05-24 08:03,2013-05-24 12:05,complete,false,false
43.6718627,-79.4128307,2013-05-24 17:56,2013-05-24 21:58,cancelled,false,false
43.7275239,-79.3976937,2013-05-24 21:33,2013-05-25 01:36,complete,false,false
43.6760367,-79.4088278,2013-05-24 23:09,2013-05-25 03:10,complete,false,false
43.65455,-79.394782,2013-05-25 00:05,2013-05-25 04:05,complete,true,false
43.712774,-79.580149,2013-05-25 05:13,2013-05-25 09:13,cancelled,true,false
43.712774,-79.580149,2013-05-25 05:15,2013-05-25 09:15,cancelled,true,false
43.699316,-79.580937,2013-05-25 05:29,2013-05-25 09:29,cancelled,true,false
43.709584,-79.580218,2013-05-25 05:32,2013-05-25 09:31,cancelled,true,false
43.727658,-79.397817,2013-05-25 18:36,2013-05-25 22:36,complete,true,false
43.666111,-79.435616,2013-05-25 18:30,2013-05-25 22:30,complete,true,false
43.8041362,-79.3829048,2013-05-25 23:05,2013-05-26 03:07,cancelled,false,false
43.705042,-79.401613,2013-05-25 23:14,2013-05-26 03:14,complete,true,false
43.6872114,-79.3705201,2013-05-25 23:31,2013-05-26 03:33,cancelled,false,false
43.729032,-79.411517,2013-05-25 23:42,2013-05-26 03:42,cancelled,true,false
43.729168,-79.411401,2013-05-25 23:54,2013-05-26 03:54,cancelled,true,false
43.676115,-79.336706,2013-05-26 01:02,2013-05-26 05:02,complete,true,false
43.657573,-79.479772,2013-05-26 00:40,2013-05-26 04:40,complete,true,false
43.676127,-79.336638,2013-05-26 01:16,2013-05-26 05:16,complete,true,false
43.648887,-79.388224,2013-05-26 02:41,2013-05-26 06:41,cancelled,true,false
43.6693348,-79.4005377,2013-05-26 12:05,2013-05-26 16:07,cancelled,false,false
0,0,2012-12-22 00:26,2012-12-22 05:25,complete,false,false
43.6594645,-79.4220851,2013-05-26 21:57,2013-05-27 11:00,finding,false,false
43.783175,-79.550307,2013-05-27 00:12,2013-05-27 04:12,cancelled,true,false
43.699332,-79.318727,2013-05-27 08:35,2013-05-27 12:35,cancelled,true,false
43.766206,-79.3900576,2013-05-27 15:55,2013-05-27 21:00,finding,false,false
43.654554,-79.394748,2013-05-27 20:26,2013-05-28 00:25,complete,true,false
43.736615,-79.370932,2013-05-27 21:54,2013-05-28 01:54,complete,true,true
43.7643661,-79.5147635,2013-05-27 22:00,2013-05-31 11:00,cancelled,false,false
43.7643661,-79.5147635,2013-05-27 22:01,2013-05-31 11:00,finding,false,false
43.736172,-79.370528,2013-05-27 22:06,2013-05-28 02:06,complete,true,true
43.6858073,-79.3828363,2013-05-28 07:08,2013-05-28 11:10,complete,false,false
43.712494,-79.579887,2013-05-28 07:23,2013-05-28 11:23,cancelled,true,false
43.6507539,-79.3703568,2013-05-28 09:37,2013-05-28 15:25,cancelled,false,false
43.6458392,-79.3930797,2013-05-28 12:36,2013-07-28 16:39,cancelled,false,true
43.64457,-79.3938666,2013-05-28 14:16,2013-05-28 18:45,cancelled,false,false
43.6471631,-79.434365,2013-05-28 18:34,2013-05-28 22:35,complete,false,false
43.6590495,-79.4815398,2013-05-28 22:29,2013-05-29 10:15,finding,false,false
43.64775,-79.41859,2013-05-29 00:41,2013-05-29 04:41,cancelled,true,false
43.765747,-79.409988,2013-05-29 09:21,2013-05-30 12:00,finding,false,false
43.6654487,-79.4687692,2013-05-29 11:04,2013-05-29 15:06,complete,false,false
43.727332,-79.277574,2013-05-29 12:12,2013-05-30 18:30,finding,false,false
43.727332,-79.277574,2013-05-29 12:14,2013-05-30 18:30,finding,false,false
43.727332,-79.277574,2013-05-29 12:50,2013-05-30 18:00,cancelled,false,false
43.6535028,-79.3841333,2013-05-29 17:39,2013-05-29 22:30,finding,false,false
43.6435264,-79.393637,2013-05-30 11:10,2013-05-30 16:15,finding,false,false
0,0,2013-05-30 14:39,2013-05-30 18:42,cancelled,false,false
43.671846,-79.2961022,2013-05-30 14:44,2013-05-30 19:00,finding,false,false
43.6659389,-79.3730485,2013-05-30 15:41,2013-05-30 19:44,finding,false,false
43.665157,-79.39916,2013-05-30 18:09,2013-05-30 22:09,complete,true,false
43.668248,-79.384676,2013-05-30 18:32,2013-05-30 22:32,cancelled,true,false
43.668756,-79.384491,2013-05-30 18:33,2013-05-30 22:33,complete,true,false
43.6700605,-79.3784642,2013-05-30 23:58,2013-05-31 12:30,finding,false,false
43.725893,-79.4532,2013-05-31 07:12,2013-05-31 11:20,complete,false,false
43.653738,-79.467741,2013-05-31 08:49,2013-05-31 12:49,complete,true,false
43.6654487,-79.4687692,2013-05-31 08:51,2013-05-31 12:54,complete,false,false
43.6785652,-79.4455217,2013-05-31 17:21,2013-06-01 10:30,finding,false,false
43.664838,-79.398567,2013-05-31 17:30,2013-05-31 21:29,cancelled,true,false
43.679814,-79.400197,2013-05-31 21:42,2013-06-01 01:42,complete,true,false
43.722027,-79.392069,2013-05-31 22:54,2013-06-01 02:54,complete,true,false
43.652165,-79.369045,2013-05-31 23:45,2013-06-01 03:45,cancelled,true,false
43.647487,-79.390168,2013-06-01 01:04,2013-06-01 05:04,cancelled,true,false
43.7290655,-79.427699,2013-06-01 07:40,2013-06-01 11:39,cancelled,false,false
43.6700605,-79.3784642,2013-06-01 14:52,2013-06-01 21:45,finding,false,false
43.661035,-79.364846,2013-06-01 15:55,2013-06-01 19:55,complete,true,false
43.642675,-79.384908,2013-06-01 18:18,2013-06-01 22:18,complete,true,false
43.660232,-79.398227,2013-06-01 18:50,2013-06-01 22:50,complete,true,false
43.709007,-79.388171,2013-06-01 23:16,2013-06-02 03:16,cancelled,true,false
43.714485,-79.413529,2013-06-02 00:17,2013-06-02 04:16,cancelled,true,false
43.646998,-79.389099,2013-06-02 02:22,2013-06-02 06:21,cancelled,true,false
43.645305,-79.388627,2013-06-02 02:32,2013-06-02 06:32,cancelled,true,false
43.6622988,-79.4114057,2013-06-02 03:10,2013-06-02 07:13,cancelled,false,false
43.645574,-79.381643,2013-06-02 03:44,2013-06-02 07:45,complete,false,false
43.6736597,-79.4233392,2013-06-02 07:57,2013-06-02 12:00,complete,false,false
43.6700605,-79.3784642,2013-06-02 10:36,2013-06-02 17:00,finding,false,false
43.693791,-79.4386162,2013-06-03 07:08,2013-06-03 11:10,complete,false,false
43.64909,-79.386832,2013-06-03 10:22,2013-06-03 14:22,finding,true,false
43.7136359,-79.3922536,2013-06-03 12:01,2013-06-03 18:30,finding,false,false
43.681916,-79.611743,2013-06-04 07:02,2013-06-04 11:02,cancelled,true,false
43.7018857,-79.4086581,2013-06-05 10:53,2013-06-05 21:15,finding,false,false
43.6765214,-79.3768655,2013-06-05 22:23,2013-06-06 10:00,finding,false,false
43.6636403,-79.3947423,2013-06-06 09:45,2013-06-06 14:10,finding,false,false
43.6458392,-79.3930797,2013-06-06 11:00,2013-12-06 16:03,cancelled,false,true
43.6458392,-79.3930797,2013-06-06 11:46,2013-06-07 01:00,finding,false,true
43.7689197,-79.5043211,2013-06-06 12:11,2013-06-06 19:15,finding,false,false
43.6458392,-79.3930797,2013-06-06 12:32,2013-09-06 16:35,cancelled,false,true
43.6458392,-79.3930797,2013-06-06 12:37,2013-06-07 01:00,cancelled,false,true
43.6539233,-79.4479019,2013-06-06 13:25,2013-06-06 17:28,complete,false,false
43.6458392,-79.3930797,2013-06-06 14:24,2014-06-06 18:27,cancelled,false,false
43.6458392,-79.3930797,2013-06-06 14:28,2014-06-06 18:31,cancelled,false,false
43.654515,-79.394793,2013-06-06 15:05,2013-06-06 19:05,complete,true,false
43.722599,-79.3901577,2013-06-06 16:22,2013-06-06 23:30,finding,false,false
43.709237,-79.257565,2013-06-06 16:43,2013-06-06 20:43,cancelled,true,false
43.636271,-79.4054,2013-06-06 16:57,2013-06-06 20:57,complete,true,false
43.7204049,-79.4022091,2013-06-06 17:47,2013-06-06 22:30,cancelled,false,false
43.688444,-79.3786336,2013-06-06 17:33,2013-06-06 21:34,complete,false,false
43.6909712,-79.4150795,2013-06-06 18:44,2013-06-06 22:47,complete,false,false
43.701378,-79.400333,2013-06-06 22:11,2013-06-07 02:11,complete,true,false
43.647503,-79.388479,2013-06-06 23:40,2013-06-07 03:40,complete,true,false
43.6455735,-79.3989915,2013-06-07 13:43,2013-06-11 10:55,finding,false,false
43.647748,-79.370887,2013-06-07 17:13,2013-06-07 21:12,cancelled,true,false
43.680758,-79.4199,2013-06-07 19:10,2013-06-07 23:10,cancelled,true,false
43.6744022,-79.3998418,2013-06-07 20:53,2013-06-09 10:00,cancelled,false,false
43.7054063,-79.3089434,2013-06-07 21:46,2013-06-08 10:00,finding,false,false
43.64855,-79.452475,2013-06-07 21:27,2013-06-08 01:27,complete,true,false
43.700879,-79.404431,2013-06-07 22:04,2013-06-08 02:04,complete,true,false
43.721854,-79.392055,2013-06-07 23:01,2013-06-08 03:01,complete,true,false
43.691738,-79.376337,2013-06-07 23:53,2013-06-08 03:53,complete,true,false
43.685002,-79.306152,2013-06-08 00:34,2013-06-08 04:34,cancelled,true,false
43.680785,-79.285137,2013-06-08 00:35,2013-06-08 04:34,cancelled,true,false
43.6654487,-79.4687692,2013-06-08 06:30,2013-06-08 10:33,complete,false,false
43.6609026,-79.3649828,2013-06-08 08:54,2013-06-08 12:57,cancelled,false,false
43.672723,-79.522529,2013-06-08 17:52,2013-06-08 21:52,cancelled,true,false
43.648673,-79.452764,2013-06-08 21:06,2013-06-09 01:06,complete,true,false
43.6609026,-79.3649828,2013-06-08 21:49,2013-06-09 01:52,complete,false,false
43.64514,-79.361932,2013-06-09 01:30,2013-06-09 05:30,cancelled,true,false
43.6654487,-79.4687692,2013-06-09 06:36,2013-06-09 10:39,complete,false,false
43.682832,-79.399627,2013-06-09 11:55,2013-06-09 15:55,cancelled,true,false
43.65181,-79.369106,2013-06-09 13:10,2013-06-09 17:10,cancelled,true,false
43.6452762,-79.3804855,2013-06-09 20:34,2013-06-14 17:30,finding,false,false
43.6373816,-79.4286722,2013-06-09 22:44,2013-06-10 09:30,finding,false,false
43.7067664,-79.3687107,2013-06-10 21:03,2013-06-11 11:30,finding,false,false
43.6394267,-79.5370031,2013-06-11 06:18,2013-06-11 10:45,finding,false,false
43.636336,-79.405365,2013-06-11 07:52,2013-06-11 11:52,cancelled,true,false
43.65996,-79.362592,2013-06-11 17:44,2013-06-11 21:44,complete,true,false
43.6564965,-79.3997239,2013-06-12 04:41,2013-06-12 09:20,finding,false,false
43.6883012,-79.3926177,2013-04-26 14:40,2013-04-26 19:30,cancelled,false,false
43.6765214,-79.3768655,2013-06-12 23:11,2013-06-13 10:00,finding,false,false
43.6765214,-79.3768655,2013-06-12 23:13,2013-06-13 10:00,finding,false,false
43.6458392,-79.3930797,2013-06-13 19:48,2013-06-13 23:49,cancelled,false,true
43.7336229,-79.3960381,2013-06-14 06:16,2013-06-14 10:16,finding,false,false
43.6684244,-79.383016,2013-06-14 06:29,2013-06-14 12:20,finding,false,false
43.766206,-79.3900576,2013-06-14 12:30,2013-06-14 22:10,finding,false,false
43.7265951,-79.3966632,2013-06-14 17:08,2013-06-14 22:30,finding,false,false
43.6863312,-79.2940544,2013-06-14 23:04,2013-06-15 11:30,finding,false,false
43.652026,-79.36908,2013-06-14 23:54,2013-06-15 03:54,cancelled,true,false
43.717598,-79.391202,2013-06-15 00:44,2013-06-15 04:44,complete,true,false
43.6402232,-79.395951,2013-06-15 08:54,2013-06-15 14:00,finding,false,false
43.670252,-79.394317,2013-06-15 11:53,2013-06-15 15:53,cancelled,true,false
43.7029575,-79.4223695,2013-06-15 14:25,2013-06-15 18:30,complete,false,false
43.679915,-79.470214,2013-06-15 18:57,2013-06-15 22:57,cancelled,true,false
43.680848,-79.414759,2013-06-16 00:09,2013-06-16 04:09,complete,true,false
43.7725296,-79.2418475,2013-06-16 11:07,2013-06-17 10:00,finding,false,false
43.6457112,-79.3903998,2013-06-16 13:09,2013-06-16 17:09,cancelled,false,false
43.684274,-79.365365,2013-06-16 17:30,2013-06-16 21:30,cancelled,true,false
